time,cell,pdu,measured_power_util,production_power_util
554100000000,a,pdu6,0.7240,0.6100
1310700000000,a,pdu6,0.7240,0.6100
1689900000000,a,pdu6,0.7240,0.6100
1941600000000,a,pdu6,0.7240,0.6100
1507200000000,a,pdu6,0.7240,0.6100
1755600000000,a,pdu6,0.7240,0.6100
1438800000000,a,pdu6,0.7180,0.6100
1747200000000,a,pdu6,0.7060,0.6100
1443900000000,a,pdu6,0.7060,0.6100
1760400000000,a,pdu6,0.7000,0.6100
1759500000000,a,pdu6,0.7000,0.6100
1758900000000,a,pdu6,0.6940,0.6100
729300000000,a,pdu6,0.7530,0.6100
2267700000000,a,pdu6,0.7470,0.6100
1662000000000,a,pdu6,0.7470,0.6100
1188300000000,a,pdu6,0.7410,0.6100
1527900000000,a,pdu6,0.7410,0.6100
982200000000,a,pdu6,0.7410,0.6100
2270400000000,a,pdu6,0.7410,0.6100
1702500000000,a,pdu6,0.7410,0.6100
2270700000000,a,pdu6,0.7410,0.6100
982500000000,a,pdu6,0.7410,0.6100
1077000000000,a,pdu6,0.7410,0.6100
1534200000000,a,pdu6,0.7410,0.6100
537600000000,a,pdu6,0.7410,0.6100
2111400000000,a,pdu6,0.7350,0.6100
1166100000000,a,pdu6,0.7350,0.6100
2418300000000,a,pdu6,0.7350,0.6100
1147800000000,a,pdu6,0.7350,0.6100
1943700000000,a,pdu6,0.7350,0.6100
2411100000000,a,pdu6,0.7350,0.6100
545100000000,a,pdu6,0.7350,0.6100
2384400000000,a,pdu6,0.7350,0.6100
2413500000000,a,pdu6,0.7350,0.6100
2414700000000,a,pdu6,0.7350,0.6100
2379900000000,a,pdu6,0.7290,0.6100
1948500000000,a,pdu6,0.7290,0.6100
567900000000,a,pdu6,0.7290,0.6100
2097000000000,a,pdu6,0.7290,0.6100
2096400000000,a,pdu6,0.7290,0.6100
2279700000000,a,pdu6,0.7290,0.6100
2407800000000,a,pdu6,0.7290,0.6100
568800000000,a,pdu6,0.7290,0.6100
2098500000000,a,pdu6,0.7290,0.6100
1447200000000,a,pdu6,0.7290,0.6100
2415000000000,a,pdu6,0.7290,0.6100
1947600000000,a,pdu6,0.7290,0.6100
2380200000000,a,pdu6,0.7290,0.6100
2408100000000,a,pdu6,0.7290,0.6100
2116200000000,a,pdu6,0.7290,0.6100
555000000000,a,pdu6,0.7230,0.6100
1940100000000,a,pdu6,0.7230,0.6100
553800000000,a,pdu6,0.7230,0.6100
1753500000000,a,pdu6,0.7230,0.6100
1959900000000,a,pdu6,0.7230,0.6100
1157100000000,a,pdu6,0.7230,0.6100
2100300000000,a,pdu6,0.7170,0.6100
2348700000000,a,pdu6,0.7050,0.6100
1409100000000,a,pdu6,0.7050,0.6100
1072200000000,a,pdu6,0.7050,0.6100
549600000000,a,pdu6,0.6990,0.6100
1409700000000,a,pdu6,0.6990,0.6100
550200000000,a,pdu6,0.6990,0.6100
1315500000000,a,pdu6,0.7580,0.6100
754800000000,a,pdu6,0.7580,0.6100
2268900000000,a,pdu6,0.7520,0.6100
731400000000,a,pdu6,0.7520,0.6100
2268600000000,a,pdu6,0.7520,0.6100
989700000000,a,pdu6,0.7460,0.6100
990600000000,a,pdu6,0.7460,0.6100
990000000000,a,pdu6,0.7460,0.6100
1184700000000,a,pdu6,0.7400,0.6100
1679100000000,a,pdu6,0.7400,0.6100
758100000000,a,pdu6,0.7400,0.6100
537300000000,a,pdu6,0.7400,0.6100
2270100000000,a,pdu6,0.7400,0.6100
1657200000000,a,pdu6,0.7400,0.6100
1944000000000,a,pdu6,0.7340,0.6100
1943400000000,a,pdu6,0.7340,0.6100
565200000000,a,pdu6,0.7340,0.6100
1705200000000,a,pdu6,0.7340,0.6100
2280600000000,a,pdu6,0.7340,0.6100
1357200000000,a,pdu6,0.7340,0.6100
1968000000000,a,pdu6,0.7340,0.6100
1966800000000,a,pdu6,0.7340,0.6100
2410800000000,a,pdu6,0.7340,0.6100
2386800000000,a,pdu6,0.7340,0.6100
2286000000000,a,pdu6,0.7340,0.6100
2383800000000,a,pdu6,0.7340,0.6100
1943100000000,a,pdu6,0.7340,0.6100
1663800000000,a,pdu6,0.7340,0.6100
545400000000,a,pdu6,0.7340,0.6100
1187100000000,a,pdu6,0.7280,0.6100
1512900000000,a,pdu6,0.7280,0.6100
2115900000000,a,pdu6,0.7280,0.6100
561900000000,a,pdu6,0.7280,0.6100
2282700000000,a,pdu6,0.7280,0.6100
1358400000000,a,pdu6,0.7280,0.6100
2399100000000,a,pdu6,0.7280,0.6100
2109300000000,a,pdu6,0.7280,0.6100
1941900000000,a,pdu6,0.7280,0.6100
559800000000,a,pdu6,0.7280,0.6100
2095200000000,a,pdu6,0.7220,0.6100
1090800000000,a,pdu6,0.7220,0.6100
1940700000000,a,pdu6,0.7220,0.6100
1958400000000,a,pdu6,0.7220,0.6100
1752300000000,a,pdu6,0.7160,0.6100
2405700000000,a,pdu6,0.7100,0.6100
1407600000000,a,pdu6,0.7040,0.6100
1746600000000,a,pdu6,0.6980,0.6100
712500000000,a,pdu6,0.7510,0.6100
980100000000,a,pdu6,0.7450,0.6100
755700000000,a,pdu6,0.7450,0.6100
995100000000,a,pdu6,0.7450,0.6100
1672500000000,a,pdu6,0.7450,0.6100
1679700000000,a,pdu6,0.7390,0.6100
707700000000,a,pdu6,0.7390,0.6100
1777800000000,a,pdu6,0.7390,0.6100
1173600000000,a,pdu6,0.7390,0.6100
2284500000000,a,pdu6,0.7390,0.6100
1777500000000,a,pdu6,0.7390,0.6100
1500600000000,a,pdu6,0.7330,0.6100
1455900000000,a,pdu6,0.7330,0.6100
2384700000000,a,pdu6,0.7330,0.6100
1660500000000,a,pdu6,0.7330,0.6100
1355100000000,a,pdu6,0.7330,0.6100
2383500000000,a,pdu6,0.7330,0.6100
2106300000000,a,pdu6,0.7330,0.6100
1091400000000,a,pdu6,0.7330,0.6100
1355400000000,a,pdu6,0.7330,0.6100
1362300000000,a,pdu6,0.7330,0.6100
1942800000000,a,pdu6,0.7330,0.6100
2417400000000,a,pdu6,0.7330,0.6100
1512600000000,a,pdu6,0.7270,0.6100
559500000000,a,pdu6,0.7270,0.6100
1510800000000,a,pdu6,0.7270,0.6100
2114700000000,a,pdu6,0.7270,0.6100
561300000000,a,pdu6,0.7270,0.6100
1962300000000,a,pdu6,0.7210,0.6100
720900000000,a,pdu6,0.7210,0.6100
2358000000000,a,pdu6,0.7210,0.6100
553500000000,a,pdu6,0.7150,0.6100
547500000000,a,pdu6,0.7090,0.6100
2406300000000,a,pdu6,0.7090,0.6100
548400000000,a,pdu6,0.7030,0.6100
2347500000000,a,pdu6,0.7030,0.6100
1761300000000,a,pdu6,0.6970,0.6100
852300000000,a,pdu6,0.7500,0.6040
860100000000,a,pdu6,0.7440,0.6040
1456200000000,a,pdu6,0.7380,0.6040
1287300000000,a,pdu6,0.7380,0.6040
1225500000000,a,pdu6,0.7380,0.6040
1462800000000,a,pdu6,0.7380,0.6040
539100000000,a,pdu6,0.7380,0.6040
927900000000,a,pdu6,0.7380,0.6040
838200000000,a,pdu6,0.7380,0.6040
852600000000,a,pdu6,0.7380,0.6040
2289900000000,a,pdu6,0.7320,0.6040
1271100000000,a,pdu6,0.7320,0.6040
2289600000000,a,pdu6,0.7320,0.6040
778200000000,a,pdu6,0.7320,0.6040
1217100000000,a,pdu6,0.7320,0.6040
2051700000000,a,pdu6,0.7260,0.6040
701400000000,a,pdu6,0.7260,0.6040
1222800000000,a,pdu6,0.7260,0.6040
556500000000,a,pdu6,0.7260,0.6040
2118900000000,a,pdu6,0.7260,0.6040
2519100000000,a,pdu6,0.7260,0.6040
2118600000000,a,pdu6,0.7260,0.6040
855300000000,a,pdu6,0.7260,0.6040
1595400000000,a,pdu6,0.7260,0.6040
2569500000000,a,pdu6,0.7260,0.6040
2521500000000,a,pdu6,0.7260,0.6040
1635000000000,a,pdu6,0.7200,0.6040
572400000000,a,pdu6,0.7200,0.6040
583500000000,a,pdu6,0.7200,0.6040
2099100000000,a,pdu6,0.7200,0.6040
2562300000000,a,pdu6,0.7200,0.6040
772500000000,a,pdu6,0.7140,0.6040
2088300000000,a,pdu6,0.7140,0.6040
1395600000000,a,pdu6,0.7140,0.6040
1101600000000,a,pdu6,0.7080,0.6040
2578800000000,a,pdu6,0.7080,0.6040
2087100000000,a,pdu6,0.7020,0.6040
1211700000000,a,pdu6,0.7020,0.6040
765600000000,a,pdu6,0.7020,0.6040
2089500000000,a,pdu6,0.7020,0.6040
770400000000,a,pdu6,0.7020,0.6040
2592300000000,a,pdu6,0.6960,0.6040
2277300000000,a,pdu6,0.6960,0.6040
2064600000000,a,pdu6,0.6900,0.6040
2274900000000,a,pdu6,0.6900,0.6040
1450500000000,a,pdu6,0.6720,0.6040
2268000000000,a,pdu6,0.7490,0.6040
839100000000,a,pdu6,0.7490,0.6040
2269200000000,a,pdu6,0.7490,0.6040
924900000000,a,pdu6,0.7430,0.6040
785400000000,a,pdu6,0.7430,0.6040
1099500000000,a,pdu6,0.7430,0.6040
927300000000,a,pdu6,0.7370,0.6040
1458300000000,a,pdu6,0.7370,0.6040
2291100000000,a,pdu6,0.7370,0.6040
2295600000000,a,pdu6,0.7370,0.6040
2288100000000,a,pdu6,0.7370,0.6040
692700000000,a,pdu6,0.7310,0.6040
2100900000000,a,pdu6,0.7310,0.6040
703200000000,a,pdu6,0.7310,0.6040
1096800000000,a,pdu6,0.7310,0.6040
2289300000000,a,pdu6,0.7310,0.6040
2122500000000,a,pdu6,0.7250,0.6040
1596600000000,a,pdu6,0.7250,0.6040
1222500000000,a,pdu6,0.7250,0.6040
1392900000000,a,pdu6,0.7250,0.6040
2513400000000,a,pdu6,0.7250,0.6040
1273500000000,a,pdu6,0.7250,0.6040
564000000000,a,pdu6,0.7250,0.6040
2123100000000,a,pdu6,0.7190,0.6040
563400000000,a,pdu6,0.7190,0.6040
1352100000000,a,pdu6,0.7190,0.6040
2528400000000,a,pdu6,0.7190,0.6040
1083600000000,a,pdu6,0.7190,0.6040
2512500000000,a,pdu6,0.7190,0.6040
1466700000000,a,pdu6,0.7190,0.6040
572700000000,a,pdu6,0.7190,0.6040
765000000000,a,pdu6,0.7130,0.6040
2080800000000,a,pdu6,0.7130,0.6040
2584200000000,a,pdu6,0.7130,0.6040
2580300000000,a,pdu6,0.7130,0.6040
1600200000000,a,pdu6,0.7070,0.6040
2082000000000,a,pdu6,0.7070,0.6040
1085700000000,a,pdu6,0.7070,0.6040
1991700000000,a,pdu6,0.7010,0.6040
765900000000,a,pdu6,0.7010,0.6040
1608600000000,a,pdu6,0.7010,0.6040
2082300000000,a,pdu6,0.7010,0.6040
1580100000000,a,pdu6,0.6890,0.6040
2275800000000,a,pdu6,0.6890,0.6040
551700000000,a,pdu6,0.6770,0.6040
837000000000,a,pdu6,0.7480,0.6040
879900000000,a,pdu6,0.7420,0.6040
2265300000000,a,pdu6,0.7420,0.6040
542700000000,a,pdu6,0.7420,0.6040
777900000000,a,pdu6,0.7360,0.6040
859800000000,a,pdu6,0.7360,0.6040
837900000000,a,pdu6,0.7360,0.6040
1268400000000,a,pdu6,0.7360,0.6040
1088700000000,a,pdu6,0.7360,0.6040
2287800000000,a,pdu6,0.7360,0.6040
1581600000000,a,pdu6,0.7360,0.6040
2105700000000,a,pdu6,0.7300,0.6040
1096200000000,a,pdu6,0.7300,0.6040
2520900000000,a,pdu6,0.7300,0.6040
912300000000,a,pdu6,0.7300,0.6040
569700000000,a,pdu6,0.7300,0.6040
2094300000000,a,pdu6,0.7240,0.6040
2122800000000,a,pdu6,0.7240,0.6040
1392000000000,a,pdu6,0.7240,0.6040
1109400000000,a,pdu6,0.7240,0.6040
704400000000,a,pdu6,0.7240,0.6040
1224600000000,a,pdu6,0.7240,0.6040
2113500000000,a,pdu6,0.7240,0.6040
1597200000000,a,pdu6,0.7240,0.6040
573900000000,a,pdu6,0.7180,0.6040
772800000000,a,pdu6,0.7180,0.6040
573600000000,a,pdu6,0.7120,0.6040
1605900000000,a,pdu6,0.7120,0.6040
2084700000000,a,pdu6,0.7120,0.6040
2000100000000,a,pdu6,0.7060,0.6040
2511600000000,a,pdu6,0.7060,0.6040
1599300000000,a,pdu6,0.7060,0.6040
2082900000000,a,pdu6,0.7000,0.6040
1212000000000,a,pdu6,0.7000,0.6040
769200000000,a,pdu6,0.7000,0.6040
2402100000000,a,pdu6,0.7000,0.6040
548700000000,a,pdu6,0.7000,0.6040
768300000000,a,pdu6,0.6940,0.6040
2573400000000,a,pdu6,0.6940,0.6040
2337000000000,a,pdu6,0.6940,0.6040
769500000000,a,pdu6,0.6940,0.6040
1573500000000,a,pdu6,0.6880,0.6040
2345400000000,a,pdu6,0.6820,0.6040
2345100000000,a,pdu6,0.6820,0.6040
1367400000000,a,pdu6,0.6760,0.6040
851700000000,a,pdu6,0.7530,0.6040
2269800000000,a,pdu6,0.7410,0.6040
916500000000,a,pdu6,0.7410,0.6040
880500000000,a,pdu6,0.7410,0.6040
1056300000000,a,pdu6,0.7410,0.6040
1461600000000,a,pdu6,0.7410,0.6040
2265600000000,a,pdu6,0.7410,0.6040
909300000000,a,pdu6,0.7350,0.6040
915000000000,a,pdu6,0.7350,0.6040
2290200000000,a,pdu6,0.7350,0.6040
2294400000000,a,pdu6,0.7350,0.6040
2291400000000,a,pdu6,0.7350,0.6040
539400000000,a,pdu6,0.7350,0.6040
2293800000000,a,pdu6,0.7350,0.6040
2294700000000,a,pdu6,0.7350,0.6040
2295300000000,a,pdu6,0.7350,0.6040
1218000000000,a,pdu6,0.7350,0.6040
539700000000,a,pdu6,0.7350,0.6040
921300000000,a,pdu6,0.7290,0.6040
1089000000000,a,pdu6,0.7290,0.6040
561000000000,a,pdu6,0.7290,0.6040
569400000000,a,pdu6,0.7290,0.6040
1273800000000,a,pdu6,0.7290,0.6040
2524200000000,a,pdu6,0.7290,0.6040
1392300000000,a,pdu6,0.7290,0.6040
1060500000000,a,pdu6,0.7230,0.6040
2049000000000,a,pdu6,0.7230,0.6040
1995600000000,a,pdu6,0.7230,0.6040
1093200000000,a,pdu6,0.7230,0.6040
572100000000,a,pdu6,0.7230,0.6040
584100000000,a,pdu6,0.7230,0.6040
1071900000000,a,pdu6,0.7170,0.6040
1455300000000,a,pdu6,0.7170,0.6040
576600000000,a,pdu6,0.7170,0.6040
573000000000,a,pdu6,0.7170,0.6040
2391900000000,a,pdu6,0.7170,0.6040
1609200000000,a,pdu6,0.7110,0.6040
1612800000000,a,pdu6,0.7110,0.6040
1309500000000,a,pdu6,0.7110,0.6040
1102500000000,a,pdu6,0.7110,0.6040
1561200000000,a,pdu6,0.7050,0.6040
2273100000000,a,pdu6,0.7050,0.6040
2087700000000,a,pdu6,0.7050,0.6040
1992900000000,a,pdu6,0.6990,0.6040
1359300000000,a,pdu6,0.6930,0.6040
1608300000000,a,pdu6,0.6930,0.6040
769800000000,a,pdu6,0.6930,0.6040
767700000000,a,pdu6,0.6930,0.6040
1452000000000,a,pdu6,0.6810,0.6040
1452300000000,a,pdu6,0.6750,0.6040
1366800000000,a,pdu6,0.6690,0.6040
882000000000,a,pdu6,0.7520,0.6040
883200000000,a,pdu6,0.7400,0.6040
877500000000,a,pdu6,0.7400,0.6040
915900000000,a,pdu6,0.7400,0.6040
880200000000,a,pdu6,0.7400,0.6040
926700000000,a,pdu6,0.7400,0.6040
1095000000000,a,pdu6,0.7340,0.6040
1457400000000,a,pdu6,0.7340,0.6040
2289000000000,a,pdu6,0.7340,0.6040
2292600000000,a,pdu6,0.7340,0.6040
2104200000000,a,pdu6,0.7340,0.6040
541500000000,a,pdu6,0.7340,0.6040
909900000000,a,pdu6,0.7340,0.6040
1458900000000,a,pdu6,0.7280,0.6040
2121300000000,a,pdu6,0.7280,0.6040
564300000000,a,pdu6,0.7280,0.6040
1596300000000,a,pdu6,0.7280,0.6040
855900000000,a,pdu6,0.7280,0.6040
854700000000,a,pdu6,0.7280,0.6040
1595100000000,a,pdu6,0.7280,0.6040
858000000000,a,pdu6,0.7280,0.6040
1311000000000,a,pdu6,0.7220,0.6040
775200000000,a,pdu6,0.7220,0.6040
859500000000,a,pdu6,0.7220,0.6040
1576500000000,a,pdu6,0.7220,0.6040
1994400000000,a,pdu6,0.7220,0.6040
1362600000000,a,pdu6,0.7220,0.6040
2569200000000,a,pdu6,0.7220,0.6040
1108800000000,a,pdu6,0.7220,0.6040
558600000000,a,pdu6,0.7220,0.6040
2562900000000,a,pdu6,0.7220,0.6040
1454100000000,a,pdu6,0.7160,0.6040
583200000000,a,pdu6,0.7160,0.6040
1111500000000,a,pdu6,0.7160,0.6040
773100000000,a,pdu6,0.7160,0.6040
2085300000000,a,pdu6,0.7100,0.6040
1083900000000,a,pdu6,0.7100,0.6040
2083800000000,a,pdu6,0.7100,0.6040
1274700000000,a,pdu6,0.7040,0.6040
2510700000000,a,pdu6,0.7040,0.6040
2065800000000,a,pdu6,0.7040,0.6040
2083200000000,a,pdu6,0.7040,0.6040
1352400000000,a,pdu6,0.6980,0.6040
2067300000000,a,pdu6,0.6980,0.6040
1603200000000,a,pdu6,0.6920,0.6040
551100000000,a,pdu6,0.6920,0.6040
2074800000000,a,pdu6,0.6860,0.6040
2060100000000,a,pdu6,0.6800,0.6040
552600000000,a,pdu6,0.6740,0.6040
2346000000000,a,pdu6,0.6740,0.6040
2343600000000,a,pdu6,0.6680,0.6040
867600000000,a,pdu6,0.7450,0.6040
879300000000,a,pdu6,0.7390,0.6040
1100100000000,a,pdu6,0.7390,0.6040
1463100000000,a,pdu6,0.7390,0.6040
923400000000,a,pdu6,0.7390,0.6040
919200000000,a,pdu6,0.7330,0.6040
918600000000,a,pdu6,0.7330,0.6040
702300000000,a,pdu6,0.7330,0.6040
1091100000000,a,pdu6,0.7270,0.6040
1275900000000,a,pdu6,0.7270,0.6040
1261800000000,a,pdu6,0.7270,0.6040
562800000000,a,pdu6,0.7270,0.6040
1635300000000,a,pdu6,0.7270,0.6040
781200000000,a,pdu6,0.7270,0.6040
704100000000,a,pdu6,0.7270,0.6040
2055000000000,a,pdu6,0.7210,0.6040
583800000000,a,pdu6,0.7210,0.6040
2561700000000,a,pdu6,0.7210,0.6040
705000000000,a,pdu6,0.7210,0.6040
2571000000000,a,pdu6,0.7210,0.6040
773700000000,a,pdu6,0.7210,0.6040
1272300000000,a,pdu6,0.7210,0.6040
938400000000,a,pdu6,0.7210,0.6040
1395300000000,a,pdu6,0.7150,0.6040
705300000000,a,pdu6,0.7150,0.6040
582000000000,a,pdu6,0.7150,0.6040
581700000000,a,pdu6,0.7150,0.6040
1386600000000,a,pdu6,0.7150,0.6040
2088000000000,a,pdu6,0.7090,0.6040
2066700000000,a,pdu6,0.7090,0.6040
2084100000000,a,pdu6,0.7090,0.6040
1990200000000,a,pdu6,0.7090,0.6040
2089200000000,a,pdu6,0.7030,0.6040
1992300000000,a,pdu6,0.7030,0.6040
2000700000000,a,pdu6,0.7030,0.6040
1992000000000,a,pdu6,0.7030,0.6040
2507400000000,a,pdu6,0.7030,0.6040
1573800000000,a,pdu6,0.6970,0.6040
2071800000000,a,pdu6,0.6970,0.6040
768600000000,a,pdu6,0.6970,0.6040
1580400000000,a,pdu6,0.6910,0.6040
768000000000,a,pdu6,0.6910,0.6040
1451400000000,a,pdu6,0.6850,0.6040
2275500000000,a,pdu6,0.6850,0.6040
1604400000000,a,pdu6,0.6850,0.6040
2346600000000,a,pdu6,0.6790,0.6040
2346300000000,a,pdu6,0.6790,0.6040
1365900000000,a,pdu6,0.6730,0.6040
2343300000000,a,pdu6,0.6670,0.6040
699000000000,a,pdu6,0.7380,0.5980
2665800000000,a,pdu6,0.7320,0.5980
2677200000000,a,pdu6,0.7260,0.5980
1115700000000,a,pdu6,0.7260,0.5980
681900000000,a,pdu6,0.7200,0.5980
2661900000000,a,pdu6,0.7200,0.5980
2660100000000,a,pdu6,0.7200,0.5980
2663700000000,a,pdu6,0.7200,0.5980
1118700000000,a,pdu6,0.7140,0.5980
1045200000000,a,pdu6,0.7140,0.5980
675000000000,a,pdu6,0.7080,0.5980
1896900000000,a,pdu6,0.7080,0.5980
579000000000,a,pdu6,0.7080,0.5980
614400000000,a,pdu6,0.7080,0.5980
603900000000,a,pdu6,0.7080,0.5980
1893300000000,a,pdu6,0.7080,0.5980
603600000000,a,pdu6,0.7020,0.5980
2650200000000,a,pdu6,0.7020,0.5980
2589000000000,a,pdu6,0.7020,0.5980
591600000000,a,pdu6,0.7020,0.5980
1794600000000,a,pdu6,0.7020,0.5980
1892400000000,a,pdu6,0.7020,0.5980
678000000000,a,pdu6,0.6960,0.5980
1811400000000,a,pdu6,0.6960,0.5980
2596500000000,a,pdu6,0.6960,0.5980
1814400000000,a,pdu6,0.6960,0.5980
1638000000000,a,pdu6,0.6960,0.5980
1824000000000,a,pdu6,0.6900,0.5980
609300000000,a,pdu6,0.6900,0.5980
1823700000000,a,pdu6,0.6900,0.5980
612300000000,a,pdu6,0.6900,0.5980
1807500000000,a,pdu6,0.6840,0.5980
2655000000000,a,pdu6,0.6840,0.5980
1639200000000,a,pdu6,0.6840,0.5980
1822800000000,a,pdu6,0.6840,0.5980
1641000000000,a,pdu6,0.6780,0.5980
1890300000000,a,pdu6,0.6780,0.5980
586200000000,a,pdu6,0.6600,0.5980
587400000000,a,pdu6,0.6600,0.5980
1888800000000,a,pdu6,0.6540,0.5980
1122000000000,a,pdu6,0.7430,0.5980
688500000000,a,pdu6,0.7370,0.5980
1122600000000,a,pdu6,0.7310,0.5980
2605800000000,a,pdu6,0.7190,0.5980
2678700000000,a,pdu6,0.7190,0.5980
1899300000000,a,pdu6,0.7190,0.5980
2657400000000,a,pdu6,0.7130,0.5980
579300000000,a,pdu6,0.7130,0.5980
2596800000000,a,pdu6,0.7070,0.5980
681300000000,a,pdu6,0.7070,0.5980
1893000000000,a,pdu6,0.7070,0.5980
1050600000000,a,pdu6,0.7010,0.5980
1817700000000,a,pdu6,0.7010,0.5980
1808100000000,a,pdu6,0.7010,0.5980
1896000000000,a,pdu6,0.7010,0.5980
2594100000000,a,pdu6,0.7010,0.5980
1819200000000,a,pdu6,0.6950,0.5980
1824300000000,a,pdu6,0.6890,0.5980
1820100000000,a,pdu6,0.6890,0.5980
606600000000,a,pdu6,0.6890,0.5980
1619100000000,a,pdu6,0.6890,0.5980
1641300000000,a,pdu6,0.6830,0.5980
611100000000,a,pdu6,0.6770,0.5980
1569000000000,a,pdu6,0.6710,0.5980
589800000000,a,pdu6,0.6710,0.5980
2055900000000,a,pdu6,0.6650,0.5980
1800000000000,a,pdu6,0.6590,0.5980
1804200000000,a,pdu6,0.6590,0.5980
1800900000000,a,pdu6,0.6530,0.5980
1889100000000,a,pdu6,0.6530,0.5980
862200000000,a,pdu6,0.7360,0.5980
2677500000000,a,pdu6,0.7240,0.5980
1898700000000,a,pdu6,0.7180,0.5980
596700000000,a,pdu6,0.7180,0.5980
2661300000000,a,pdu6,0.7180,0.5980
2600700000000,a,pdu6,0.7120,0.5980
663000000000,a,pdu6,0.7060,0.5980
1051200000000,a,pdu6,0.7060,0.5980
597600000000,a,pdu6,0.7060,0.5980
2659200000000,a,pdu6,0.7060,0.5980
1895400000000,a,pdu6,0.7060,0.5980
1613700000000,a,pdu6,0.7060,0.5980
1886400000000,a,pdu6,0.7060,0.5980
1562400000000,a,pdu6,0.7000,0.5980
1634100000000,a,pdu6,0.7000,0.5980
679800000000,a,pdu6,0.6940,0.5980
1827000000000,a,pdu6,0.6940,0.5980
1618800000000,a,pdu6,0.6940,0.5980
1728600000000,a,pdu6,0.6940,0.5980
1568400000000,a,pdu6,0.6820,0.5980
1821000000000,a,pdu6,0.6820,0.5980
1821900000000,a,pdu6,0.6760,0.5980
1569300000000,a,pdu6,0.6700,0.5980
690900000000,a,pdu6,0.7290,0.5980
1049400000000,a,pdu6,0.7230,0.5980
2677800000000,a,pdu6,0.7230,0.5980
597000000000,a,pdu6,0.7170,0.5980
575700000000,a,pdu6,0.7170,0.5980
682800000000,a,pdu6,0.7170,0.5980
2678100000000,a,pdu6,0.7170,0.5980
684600000000,a,pdu6,0.7170,0.5980
1038300000000,a,pdu6,0.7170,0.5980
575400000000,a,pdu6,0.7170,0.5980
687000000000,a,pdu6,0.7110,0.5980
2601000000000,a,pdu6,0.7110,0.5980
2651700000000,a,pdu6,0.7110,0.5980
2656500000000,a,pdu6,0.7050,0.5980
2595600000000,a,pdu6,0.7050,0.5980
601800000000,a,pdu6,0.6990,0.5980
2507100000000,a,pdu6,0.6990,0.5980
678300000000,a,pdu6,0.6990,0.5980
607800000000,a,pdu6,0.6930,0.5980
1812000000000,a,pdu6,0.6930,0.5980
1042200000000,a,pdu6,0.6930,0.5980
2590200000000,a,pdu6,0.6930,0.5980
590700000000,a,pdu6,0.6870,0.5980
612000000000,a,pdu6,0.6870,0.5980
2655300000000,a,pdu6,0.6870,0.5980
1806300000000,a,pdu6,0.6810,0.5980
1887600000000,a,pdu6,0.6630,0.5980
1804500000000,a,pdu6,0.6510,0.5980
2574000000000,a,pdu6,0.6510,0.5980
1801200000000,a,pdu6,0.6510,0.5980
1121400000000,a,pdu6,0.7340,0.5980
690300000000,a,pdu6,0.7340,0.5980
1048800000000,a,pdu6,0.7280,0.5980
2666400000000,a,pdu6,0.7280,0.5980
1900200000000,a,pdu6,0.7220,0.5980
685500000000,a,pdu6,0.7220,0.5980
686700000000,a,pdu6,0.7160,0.5980
2661000000000,a,pdu6,0.7160,0.5980
2660700000000,a,pdu6,0.7160,0.5980
1116300000000,a,pdu6,0.7160,0.5980
1898400000000,a,pdu6,0.7160,0.5980
686400000000,a,pdu6,0.7160,0.5980
2657700000000,a,pdu6,0.7100,0.5980
578700000000,a,pdu6,0.7100,0.5980
592500000000,a,pdu6,0.7100,0.5980
1047600000000,a,pdu6,0.7100,0.5980
2597400000000,a,pdu6,0.7100,0.5980
1119000000000,a,pdu6,0.7040,0.5980
1636800000000,a,pdu6,0.7040,0.5980
613500000000,a,pdu6,0.7040,0.5980
613800000000,a,pdu6,0.7040,0.5980
591900000000,a,pdu6,0.7040,0.5980
2651100000000,a,pdu6,0.7040,0.5980
2650800000000,a,pdu6,0.7040,0.5980
2656200000000,a,pdu6,0.7040,0.5980
1558800000000,a,pdu6,0.6980,0.5980
591300000000,a,pdu6,0.6980,0.5980
1811100000000,a,pdu6,0.6980,0.5980
606300000000,a,pdu6,0.6980,0.5980
1818000000000,a,pdu6,0.6980,0.5980
606900000000,a,pdu6,0.6860,0.5980
672900000000,a,pdu6,0.6860,0.5980
1572000000000,a,pdu6,0.6860,0.5980
1824600000000,a,pdu6,0.6860,0.5980
1890600000000,a,pdu6,0.6860,0.5980
1823400000000,a,pdu6,0.6860,0.5980
2590500000000,a,pdu6,0.6800,0.5980
1805700000000,a,pdu6,0.6740,0.5980
589200000000,a,pdu6,0.6620,0.5980
864300000000,a,pdu6,0.7390,0.5980
689400000000,a,pdu6,0.7390,0.5980
1113600000000,a,pdu6,0.7330,0.5980
595200000000,a,pdu6,0.7270,0.5980
1049100000000,a,pdu6,0.7270,0.5980
1899600000000,a,pdu6,0.7210,0.5980
593400000000,a,pdu6,0.7150,0.5980
1038000000000,a,pdu6,0.7150,0.5980
1038600000000,a,pdu6,0.7150,0.5980
1626900000000,a,pdu6,0.7150,0.5980
1044600000000,a,pdu6,0.7150,0.5980
1898100000000,a,pdu6,0.7150,0.5980
684000000000,a,pdu6,0.7090,0.5980
2658300000000,a,pdu6,0.7090,0.5980
2657100000000,a,pdu6,0.7090,0.5980
1893600000000,a,pdu6,0.7090,0.5980
2649600000000,a,pdu6,0.7090,0.5980
2652600000000,a,pdu6,0.7090,0.5980
1119600000000,a,pdu6,0.7030,0.5980
